timestamp,ext_condition1,ext_condition2,ext_condition3,ext_condition4,condition,size,exchange,price
2018-01-04T15:58:13.896,32,95,255,255,95,900,65,271.6900
2018-01-04T15:58:13.896,32,95,255,255,95,2000,1,271.6900
2018-01-04T15:58:13.896,32,95,255,255,95,1000,60,271.6900
2018-01-04T15:58:13.896,32,95,255,255,95,1500,60,271.6900
2018-01-04T15:58:13.896,32,255,255,255,0,1200,7,271.6900
2018-01-04T15:58:13.896,32,95,255,255,95,500,60,271.6900
2018-01-04T15:58:13.896,32,255,255,255,0,500,7,271.6900
2018-01-04T15:58:13.896,32,95,255,255,95,1100,65,271.6900
2018-01-04T15:58:13.896,32,95,255,255,95,1700,1,271.6900
2018-01-04T15:58:13.897,32,95,255,255,95,1700,1,271.6900
2018-01-04T15:58:13.897,32,95,255,255,95,500,65,271.6900
2018-01-04T15:58:13.897,32,95,255,255,95,900,60,271.6900
2018-01-04T15:58:13.897,32,95,255,255,95,500,65,271.6900
2018-01-04T15:58:13.897,32,95,255,255,95,676,60,271.6900
2018-01-04T15:58:13.897,32,95,255,255,95,1000,60,271.6900
2018-01-04T15:58:13.897,32,255,255,255,0,900,60,271.6900
2018-01-04T15:58:13.897,32,255,255,255,0,1000,68,271.6900
2018-01-04T15:58:13.897,32,255,255,255,0,600,60,271.6900
2018-01-04T15:58:13.897,32,95,255,255,95,13300,1,271.6900
2018-01-04T15:58:13.897,32,255,255,255,0,600,65,271.6900
2018-01-04T15:58:13.897,32,95,255,255,95,3300,1,271.6900
2018-01-04T15:58:13.897,32,95,255,255,95,3300,1,271.6900
2018-01-04T15:58:13.897,32,95,255,255,95,700,1,271.6900
2018-01-04T15:58:13.897,32,95,255,255,95,1000,1,271.6900
2018-01-04T15:58:13.898,32,255,255,255,0,500,7,271.6900
2018-01-04T15:58:13.899,32,255,255,255,0,600,57,271.6900
2018-01-04T15:58:13.922,32,255,255,255,0,1900,7,271.6900
2018-01-04T15:58:13.939,32,255,255,255,0,800,7,271.6900
2018-01-04T15:58:13.978,32,95,255,255,95,500,11,271.6900
2018-01-04T15:58:14.047,32,255,255,255,0,2600,57,271.6902
2018-01-04T15:58:14.147,32,255,255,255,0,2600,57,271.6950
2018-01-04T15:58:14.396,32,255,255,255,0,2600,57,271.6950
2018-01-04T15:58:14.396,32,255,255,255,0,2600,57,271.6902
2018-01-04T15:58:14.612,32,95,255,255,95,2000,63,271.6900
2018-01-04T15:58:14.612,32,95,255,255,95,500,11,271.6900
2018-01-04T15:58:14.615,32,255,255,255,0,1900,57,271.6900
2018-01-04T15:58:14.62,32,255,255,255,0,1800,57,271.6900
2018-01-04T15:58:14.624,32,255,255,255,0,600,57,271.6900
2018-01-04T15:58:14.847,32,95,255,255,95,500,63,271.7000
2018-01-04T15:58:15.008,32,255,255,255,0,1267,57,271.7000
2018-01-04T15:58:15.014,32,255,255,255,0,1346,7,271.7000
2018-01-04T15:58:15.015,32,255,255,255,0,554,57,271.7000
2018-01-04T15:58:15.016,32,255,255,255,0,2800,7,271.7000
2018-01-04T15:58:15.237,32,95,255,255,95,3000,17,271.6900
2018-01-04T15:58:15.237,32,95,255,255,95,6700,17,271.6900
