symbol,expiration,strike,right,timestamp,bid,ask,delta,theta,vega,rho,epsilon,lambda,gamma,vanna,charm,vomma,veta,vera,speed,zomma,color,ultima,d1,d2,dual_delta,dual_gamma,implied_vol,iv_error,underlying_timestamp,underlying_price
SPY,20190111,256.0,PUT,2019-01-11T09:47:00,0.31,0.32,-0.2311,-1.3396,2.0902,-0.0424,0.0422,-192.7523,0.1332,-0.6639,154.9552,3.3495,-0.0018,0.0,0.0,0.0,-0.0002,-24.809,0.7349,0.726,0.2338,0.0,0.333,-0.0031,2019-01-11T09:47:00,257.66
SPY,20190111,256.0,PUT,2019-01-11T09:48:00,0.32,0.33,-0.2406,-1.3465,2.133,-0.044,0.0438,-194.0769,0.1388,-0.6619,152.1236,3.1947,-0.0018,0.0,0.0,0.0,-0.0002,-24.5127,0.7043,0.6956,0.2433,0.0,0.3271,-0.0021,2019-01-11T09:48:00,257.56
SPY,20190111,256.0,PUT,2019-01-11T09:49:00,0.34,0.35,-0.2506,-1.3901,2.1768,-0.0457,0.0455,-190.1391,0.1409,-0.6398,148.7342,2.9439,-0.0017,0.0,0.0,0.0,-0.0002,-22.7772,0.6725,0.6637,0.2534,0.0,0.33,-0.0017,2019-01-11T09:49:00,257.5
SPY,20190111,256.0,PUT,2019-01-11T09:50:00,0.33,0.34,-0.2453,-1.3807,2.1498,-0.0447,0.0444,-191.1175,0.139,-0.6465,151.172,3.0447,-0.0017,0.0,0.0,0.0,-0.0002,-23.2804,0.6891,0.6803,0.2481,0.0,0.331,0.0019,2019-01-11T09:50:00,257.54
SPY,20190111,256.0,PUT,2019-01-11T09:51:00,0.37,0.4,-0.2749,-1.4517,2.2748,-0.0499,0.0496,-186.0182,0.1491,-0.599,139.0733,2.4419,-0.0015,0.0,0.0,0.0,-0.0002,-19.7064,0.5978,0.5891,0.2778,0.0,0.3281,0.0009,2019-01-11T09:51:00,257.32
SPY,20190111,256.0,PUT,2019-01-11T09:52:00,0.39,0.41,-0.2829,-1.4915,2.3033,-0.0512,0.0509,-182.265,0.1496,-0.5759,135.6426,2.2507,-0.0014,0.0,0.0,0.0,-0.0002,-18.1381,0.574,0.5652,0.2859,0.0,0.332,-0.0013,2019-01-11T09:52:00,257.28
SPY,20190111,256.0,PUT,2019-01-11T09:53:00,0.42,0.44,-0.2959,-1.5473,2.3486,-0.0534,0.0531,-177.0361,0.1509,-0.5406,129.4938,1.9694,-0.0013,0.0,0.0,0.0,-0.0002,-15.8871,0.536,0.527,0.299,0.0,0.3369,0.0,2019-01-11T09:53:00,257.21
SPY,20190111,256.0,PUT,2019-01-11T09:54:00,0.4,0.42,-0.2894,-1.5069,2.3214,-0.0521,0.0518,-181.8624,0.1521,-0.5642,133.1931,2.1256,-0.0014,0.0,0.0,0.0,-0.0002,-17.318,0.5549,0.5462,0.2924,0.0,0.331,-0.0014,2019-01-11T09:54:00,257.23
SPY,20190111,256.0,PUT,2019-01-11T09:55:00,0.42,0.43,-0.2936,-1.5301,2.3335,-0.0527,0.0524,-179.8639,0.1523,-0.5513,131.4423,2.0286,-0.0013,0.0,0.0,0.0,-0.0002,-16.487,0.5428,0.534,0.2966,0.0,0.3334,-0.0002,2019-01-11T09:55:00,257.21
SPY,20190111,256.0,PUT,2019-01-11T09:56:00,0.46,0.47,-0.3165,-1.5667,2.4079,-0.0566,0.0563,-177.0629,0.1594,-0.5055,119.4909,1.6329,-0.0011,0.0,0.0,0.0,-0.0002,-13.7355,0.4774,0.4687,0.3196,0.0,0.33,-0.0011,2019-01-11T09:56:00,257.05
SPY,20190111,256.0,PUT,2019-01-11T09:57:00,0.41,0.43,-0.2936,-1.5389,2.3273,-0.0524,0.0521,-179.8241,0.1522,-0.5496,132.1529,2.0165,-0.0013,0.0,0.0,0.0,-0.0002,-16.3411,0.5427,0.5339,0.2966,0.0,0.3344,0.0,2019-01-11T09:57:00,257.21
SPY,20190111,256.0,PUT,2019-01-11T09:58:00,0.4,0.41,-0.2853,-1.5053,2.2935,-0.0508,0.0505,-183.7782,0.1519,-0.5728,136.7272,2.1923,-0.0014,0.0,0.0,0.0,-0.0002,-17.7728,0.5668,0.5582,0.2883,0.0,0.331,-0.0012,2019-01-11T09:58:00,257.25
SPY,20190111,256.0,PUT,2019-01-11T09:59:00,0.35,0.36,-0.26,-1.432,2.1885,-0.0462,0.0459,-191.0325,0.1461,-0.6254,148.9321,2.7132,-0.0016,0.0,0.0,0.0,-0.0002,-21.3708,0.643,0.6344,0.2628,0.0,0.3291,0.0013,2019-01-11T09:59:00,257.41
SPY,20190111,256.0,PUT,2019-01-11T10:00:00,0.31,0.33,-0.2425,-1.3829,2.1074,-0.043,0.0427,-195.6253,0.1409,-0.655,156.4945,3.0818,-0.0017,0.0,0.0,0.0,-0.0002,-23.5878,0.698,0.6894,0.2452,0.0,0.3291,-0.002,2019-01-11T10:00:00,257.53
SPY,20190111,256.0,PUT,2019-01-11T10:01:00,0.3,0.31,-0.2356,-1.3307,2.0714,-0.0416,0.0414,-202.5025,0.1423,-0.682,159.5288,3.3072,-0.0018,0.0,0.0,0.0,-0.0002,-25.602,0.7204,0.712,0.2382,0.0,0.3212,-0.001,2019-01-11T10:01:00,257.54
SPY,20190111,256.0,PUT,2019-01-11T10:02:00,0.31,0.32,-0.2417,-1.3551,2.0972,-0.0426,0.0423,-200.5736,0.144,-0.6704,157.7241,3.1577,-0.0018,0.0,0.0,0.0,-0.0002,-24.6426,0.7007,0.6923,0.2443,0.0,0.3222,0.001,2019-01-11T10:02:00,257.5
SPY,20190111,256.0,PUT,2019-01-11T10:03:00,0.27,0.28,-0.2169,-1.2821,1.9724,-0.0381,0.0379,-206.9245,0.1353,-0.7034,166.5435,3.697,-0.0019,0.0,0.0,0.0,-0.0002,-27.384,0.7826,0.7741,0.2194,0.0,0.3232,0.0005,2019-01-11T10:03:00,257.68
SPY,20190111,256.0,PUT,2019-01-11T10:04:00,0.25,0.26,-0.2058,-1.238,1.9106,-0.0361,0.0359,-211.6664,0.1321,-0.7203,170.0215,3.9664,-0.0019,0.0,0.0,0.0,-0.0002,-28.8033,0.8208,0.8125,0.2082,0.0,0.3212,0.0026,2019-01-11T10:04:00,257.75
SPY,20190111,256.0,PUT,2019-01-11T10:05:00,0.24,0.27,-0.208,-1.2321,1.9196,-0.0363,0.0362,-213.9364,0.1348,-0.7269,169.9604,3.9593,-0.002,0.0,0.0,0.0,-0.0002,-29.2602,0.8132,0.8049,0.2104,0.0,0.3173,0.0024,2019-01-11T10:05:00,257.71
SPY,20190111,256.0,PUT,2019-01-11T10:06:00,0.25,0.27,-0.2112,-1.2641,1.9341,-0.0368,0.0366,-210.0575,0.1341,-0.7123,169.583,3.8214,-0.0019,0.0,0.0,0.0,-0.0002,-28.0253,0.8021,0.7937,0.2136,0.0,0.3222,-0.0032,2019-01-11T10:06:00,257.71
SPY,20190111,256.0,PUT,2019-01-11T10:16:00,0.26,0.27,-0.2197,-1.2674,1.9496,-0.0372,0.037,-217.9526,0.1441,-0.7267,172.0605,3.7023,-0.0019,0.0,0.0,0.0,-0.0001,-28.6245,0.7731,0.7651,0.222,0.0,0.3115,-0.0013,2019-01-11T10:16:00,257.57
SPY,20190111,256.0,PUT,2019-01-11T10:17:00,0.25,0.26,-0.2122,-1.2523,1.9087,-0.0358,0.0356,-219.1083,0.1405,-0.7314,174.7962,3.8439,-0.0019,0.0,0.0,0.0,-0.0001,-29.0471,0.7985,0.7905,0.2146,0.0,0.3134,-0.0016,2019-01-11T10:17:00,257.63
SPY,20190111,256.0,PUT,2019-01-11T10:18:00,0.25,0.27,-0.2168,-1.2897,1.9298,-0.0365,0.0363,-214.7025,0.1403,-0.7145,173.9374,3.6757,-0.0019,0.0,0.0,0.0,-0.0001,-27.638,0.7827,0.7746,0.2192,0.0,0.3183,0.0008,2019-01-11T10:18:00,257.62
SPY,20190111,256.0,PUT,2019-01-11T10:19:00,0.24,0.25,-0.2009,-1.2546,1.8434,-0.0337,0.0336,-216.4474,0.1323,-0.7209,178.765,3.9671,-0.0019,0.0,0.0,0.0,-0.0001,-28.2824,0.8381,0.8299,0.2032,0.0,0.3232,-0.0028,2019-01-11T10:19:00,257.76
SPY,20190111,256.0,PUT,2019-01-11T10:21:00,0.25,0.26,-0.2102,-1.2726,1.8874,-0.0351,0.0349,-217.5969,0.1384,-0.7223,177.4214,3.807,-0.0019,0.0,0.0,0.0,-0.0001,-28.1971,0.8053,0.7972,0.2126,0.0,0.3183,-0.0039,2019-01-11T10:21:00,257.66
SPY,20190111,256.0,PUT,2019-01-11T10:22:00,0.25,0.27,-0.2141,-1.3198,1.9048,-0.0356,0.0354,-211.5651,0.1367,-0.7005,176.8157,3.626,-0.0018,0.0,0.0,0.0,-0.0001,-26.4496,0.7921,0.7838,0.2165,0.0,0.3261,0.0031,2019-01-11T10:22:00,257.67
SPY,20190111,256.0,PUT,2019-01-11T10:23:00,0.25,0.26,-0.2064,-1.3056,1.8619,-0.0342,0.0341,-212.2228,0.1328,-0.7026,179.5074,3.7552,-0.0018,0.0,0.0,0.0,-0.0001,-26.6594,0.8188,0.8105,0.2088,0.0,0.3291,0.0027,2019-01-11T10:23:00,257.74
SPY,20190111,256.0,PUT,2019-01-11T10:24:00,0.23,0.25,-0.2025,-1.2659,1.8382,-0.0335,0.0333,-218.238,0.1343,-0.7216,181.0609,3.915,-0.0019,0.0,0.0,0.0,-0.0001,-28.1086,0.8325,0.8244,0.2048,0.0,0.3222,-0.0033,2019-01-11T10:24:00,257.73
SPY,20190111,256.0,PUT,2019-01-11T10:25:00,0.23,0.25,-0.2016,-1.276,1.8307,-0.0332,0.0331,-216.8642,0.1329,-0.7159,181.8213,3.8938,-0.0018,0.0,0.0,0.0,-0.0001,-27.6405,0.8357,0.8275,0.2039,0.0,0.3251,-0.0014,2019-01-11T10:25:00,257.75
SPY,20190111,256.0,PUT,2019-01-11T10:26:00,0.27,0.29,-0.2323,-1.352,1.9819,-0.0381,0.038,-213.4998,0.1482,-0.6958,172.8486,3.3029,-0.0018,0.0,0.0,0.0,-0.0001,-25.7171,0.7312,0.7232,0.2347,0.0,0.3173,0.0006,2019-01-11T10:26:00,257.49
SPY,20190111,256.0,PUT,2019-01-11T10:27:00,0.32,0.33,-0.254,-1.4465,2.0759,-0.0416,0.0414,-204.123,0.153,-0.6481,164.3958,2.7793,-0.0016,0.0,0.0,0.0,-0.0002,-22.0756,0.6619,0.6538,0.2566,0.0,0.3232,0.0008,2019-01-11T10:27:00,257.37
SPY,20190111,256.0,PUT,2019-01-11T10:28:00,0.3,0.31,-0.2452,-1.3962,2.0346,-0.04,0.0398,-210.5753,0.1531,-0.6754,168.7504,3.0134,-0.0017,0.0,0.0,0.0,-0.0002,-24.0225,0.6896,0.6816,0.2477,0.0,0.3173,-0.0008,2019-01-11T10:28:00,257.4
SPY,20190111,256.0,PUT,2019-01-11T10:29:00,0.33,0.34,-0.2623,-1.4616,2.1041,-0.0427,0.0425,-204.4494,0.1575,-0.6389,161.5136,2.624,-0.0015,0.0,0.0,0.0,-0.0002,-21.3057,0.636,0.628,0.2649,0.0,0.3203,0.0005,2019-01-11T10:29:00,257.3
SPY,20190111,256.0,PUT,2019-01-11T10:30:00,0.34,0.36,-0.2752,-1.4897,2.1514,-0.0446,0.0444,-202.7417,0.1626,-0.6176,155.5807,2.3764,-0.0015,0.0,0.0,0.0,-0.0002,-19.7703,0.597,0.589,0.2779,0.0,0.3183,-0.0022,2019-01-11T10:30:00,257.21
SPY,20190111,256.0,PUT,2019-01-11T10:31:00,0.33,0.34,-0.2656,-1.457,2.1107,-0.0429,0.0427,-206.7682,0.161,-0.6407,160.9326,2.5818,-0.0016,0.0,0.0,0.0,-0.0002,-21.323,0.626,0.6181,0.2682,0.0,0.3164,0.0014,2019-01-11T10:31:00,257.26
SPY,20190111,256.0,PUT,2019-01-11T10:32:00,0.3,0.31,-0.247,-1.4101,2.0301,-0.0398,0.0396,-211.3734,0.1547,-0.6725,170.0571,2.9573,-0.0017,0.0,0.0,0.0,-0.0002,-23.647,0.6839,0.676,0.2495,0.0,0.3173,0.0025,2019-01-11T10:32:00,257.38
SPY,20190111,256.0,PUT,2019-01-11T10:33:00,0.31,0.33,-0.2592,-1.4481,2.0785,-0.0416,0.0414,-208.4277,0.159,-0.6508,165.0201,2.6969,-0.0016,0.0,0.0,0.0,-0.0002,-21.9945,0.6456,0.6377,0.2618,0.0,0.3173,0.0,2019-01-11T10:33:00,257.3
SPY,20190111,256.0,PUT,2019-01-11T10:34:00,0.31,0.33,-0.2589,-1.4494,2.074,-0.0415,0.0413,-208.8313,0.1591,-0.6514,165.6806,2.6993,-0.0016,0.0,0.0,0.0,-0.0002,-22.0033,0.6466,0.6387,0.2614,0.0,0.3173,-0.003,2019-01-11T10:34:00,257.3
SPY,20190111,256.0,PUT,2019-01-11T10:35:00,0.26,0.28,-0.2286,-1.3542,1.9376,-0.0365,0.0363,-218.1797,0.1493,-0.7035,179.0673,3.3488,-0.0018,0.0,0.0,0.0,-0.0001,-25.965,0.7434,0.7355,0.2309,0.0,0.3164,-0.0007,2019-01-11T10:35:00,257.49
SPY,20190111,256.0,PUT,2019-01-11T10:36:00,0.23,0.24,-0.2016,-1.2658,1.7997,-0.0321,0.032,-225.989,0.1385,-0.7339,188.0714,3.9248,-0.0018,0.0,0.0,0.0,-0.0001,-28.5407,0.8359,0.828,0.2038,0.0,0.3173,-0.0005,2019-01-11T10:36:00,257.68
SPY,20190111,256.0,PUT,2019-01-11T10:37:00,0.23,0.24,-0.2053,-1.2578,1.8164,-0.0326,0.0325,-229.41,0.1429,-0.744,187.6909,3.9087,-0.0019,0.0,0.0,0.0,-0.0001,-29.2313,0.8226,0.8149,0.2075,0.0,0.3115,0.0026,2019-01-11T10:37:00,257.62
SPY,20190111,256.0,PUT,2019-01-11T10:38:00,0.23,0.25,-0.2107,-1.2871,1.8413,-0.0334,0.0332,-226.6373,0.1445,-0.7333,186.7385,3.7584,-0.0018,0.0,0.0,0.0,-0.0001,-28.2986,0.8037,0.796,0.213,0.0,0.3134,-0.0019,2019-01-11T10:38:00,257.59
SPY,20190111,256.0,PUT,2019-01-11T10:39:00,0.23,0.25,-0.2118,-1.2929,1.844,-0.0334,0.0333,-226.652,0.1451,-0.7321,186.9968,3.7284,-0.0018,0.0,0.0,0.0,-0.0001,-28.1442,0.8,0.7922,0.2141,0.0,0.3134,0.0031,2019-01-11T10:39:00,257.58
SPY,20190111,256.0,PUT,2019-01-11T10:40:00,0.23,0.25,-0.2114,-1.2937,1.8393,-0.0333,0.0331,-227.1179,0.1452,-0.7325,187.6932,3.7305,-0.0018,0.0,0.0,0.0,-0.0001,-28.1365,0.8012,0.7935,0.2137,0.0,0.3134,-0.0005,2019-01-11T10:40:00,257.58
SPY,20190111,256.0,PUT,2019-01-11T10:41:00,0.23,0.25,-0.2133,-1.2901,1.8457,-0.0334,0.0333,-229.039,0.1476,-0.7373,187.717,3.718,-0.0018,0.0,0.0,0.0,-0.0001,-28.4295,0.7947,0.7871,0.2156,0.0,0.3105,-0.0002,2019-01-11T10:41:00,257.55
SPY,20190111,256.0,PUT,2019-01-11T10:42:00,0.24,0.25,-0.2177,-1.274,1.8641,-0.034,0.0339,-233.951,0.1535,-0.7509,186.9295,3.7089,-0.0019,0.0,0.0,0.0,-0.0001,-29.3763,0.7798,0.7723,0.2199,0.0,0.3027,-0.0014,2019-01-11T10:42:00,257.48
SPY,20190111,256.0,PUT,2019-01-11T10:43:00,0.22,0.24,-0.209,-1.2584,1.8178,-0.0326,0.0324,-234.8452,0.1486,-0.7544,190.2455,3.8642,-0.0019,0.0,0.0,0.0,-0.0001,-29.7132,0.8098,0.8023,0.2111,0.0,0.3056,-0.0033,2019-01-11T10:43:00,257.55
SPY,20190111,256.0,PUT,2019-01-11T10:51:00,0.22,0.23,-0.21,-1.2329,1.7994,-0.0319,0.0317,-246.2244,0.1565,-0.781,194.925,3.931,-0.002,0.0,0.0,0.0,-0.0001,-31.4005,0.8062,0.7991,0.2121,0.0,0.2949,-0.0016,2019-01-11T10:51:00,257.47
SPY,20190111,256.0,CALL,2019-01-11T09:31:00,1.96,2.0,0.7668,-1.3194,2.1448,0.1447,-0.1462,99.7858,0.1326,-0.6689,147.8962,3.4152,-0.0019,0.0,0.0,0.0,-0.0002,-25.6957,0.7283,0.7194,-0.764,0.0,0.3291,0.0,2019-01-11T09:31:00,257.66
SPY,20190111,256.0,CALL,2019-01-11T09:32:00,1.89,1.93,0.7478,-1.4049,2.2335,0.1407,-0.1421,100.8097,0.1357,-0.6259,141.5734,2.9251,-0.0017,0.0,0.0,0.0,-0.0002,-22.293,0.6678,0.6587,-0.7449,0.0,0.3359,0.0003,2019-01-11T09:32:00,257.55
SPY,20190111,256.0,CALL,2019-01-11T09:33:00,1.85,1.91,0.7426,-1.4214,2.2543,0.1394,-0.1408,101.7332,0.1374,-0.617,139.9198,2.8099,-0.0016,0.0,0.0,0.0,-0.0002,-21.5925,0.6516,0.6425,-0.7397,0.0,0.3359,0.0,2019-01-11T09:33:00,257.51
SPY,20190111,256.0,CALL,2019-01-11T09:34:00,2.01,2.06,0.7735,-1.3149,2.1021,0.1449,-0.1464,98.2242,0.1297,-0.6723,151.1767,3.5248,-0.0019,0.0,0.0,0.0,-0.0002,-25.939,0.7506,0.7416,-0.7708,0.0,0.332,-0.0001,2019-01-11T09:34:00,257.72
SPY,20190111,256.0,CALL,2019-01-11T09:35:00,2.02,2.06,0.7706,-1.3454,2.1148,0.1439,-0.1454,97.3984,0.129,-0.6585,150.6405,3.4028,-0.0018,0.0,0.0,0.0,-0.0002,-24.8266,0.7408,0.7317,-0.7678,0.0,0.3369,-0.0004,2019-01-11T09:35:00,257.72
SPY,20190111,256.0,CALL,2019-01-11T09:36:00,1.95,2.01,0.763,-1.3631,2.1499,0.1421,-0.1436,99.2758,0.1323,-0.6516,148.5579,3.2496,-0.0018,0.0,0.0,0.0,-0.0002,-24.1942,0.716,0.707,-0.7602,0.0,0.3349,0.0001,2019-01-11T09:36:00,257.65
SPY,20190111,256.0,CALL,2019-01-11T09:37:00,1.84,1.87,0.7408,-1.4256,2.2508,0.1376,-0.1389,103.143,0.1395,-0.6174,140.6445,2.7719,-0.0016,0.0,0.0,0.0,-0.0002,-21.4868,0.6458,0.6368,-0.7378,0.0,0.3339,-0.0003,2019-01-11T09:37:00,257.48
SPY,20190111,256.0,CALL,2019-01-11T09:38:00,1.85,1.9,0.7523,-1.3661,2.1949,0.1394,-0.1408,103.5896,0.1391,-0.6505,145.5598,3.0806,-0.0018,0.0,0.0,0.0,-0.0002,-23.9277,0.682,0.6732,-0.7495,0.0,0.3271,0.0002,2019-01-11T09:38:00,257.53
SPY,20190111,256.0,CALL,2019-01-11T09:39:00,1.81,1.87,0.7399,-1.4317,2.2487,0.1367,-0.1381,103.5447,0.1401,-0.6159,141.0377,2.7465,-0.0016,0.0,0.0,0.0,-0.0002,-21.3175,0.6431,0.6342,-0.737,0.0,0.3339,0.0,2019-01-11T09:39:00,257.47
SPY,20190111,256.0,CALL,2019-01-11T09:40:00,1.8,1.85,0.7386,-1.4289,2.2515,0.1361,-0.1374,104.4943,0.1415,-0.6172,140.8644,2.7307,-0.0016,0.0,0.0,0.0,-0.0002,-21.3626,0.639,0.6301,-0.7356,0.0,0.332,-0.0001,2019-01-11T09:40:00,257.45
SPY,20190111,256.0,CALL,2019-01-11T09:41:00,1.97,2.01,0.767,-1.3592,2.1157,0.141,-0.1425,99.2831,0.1319,-0.6575,151.9109,3.3183,-0.0018,0.0,0.0,0.0,-0.0002,-24.517,0.7293,0.7203,-0.7643,0.0,0.3349,0.0004,2019-01-11T09:41:00,257.67
SPY,20190111,256.0,CALL,2019-01-11T09:42:00,1.8,1.86,0.7464,-1.39,2.2105,0.1369,-0.1382,105.075,0.1417,-0.6406,144.8274,2.9346,-0.0017,0.0,0.0,0.0,-0.0002,-23.0167,0.6634,0.6546,-0.7436,0.0,0.3271,-0.0004,2019-01-11T09:42:00,257.48
SPY,20190111,256.0,CALL,2019-01-11T09:43:00,1.64,1.77,0.6979,-1.616,2.4027,0.1275,-0.1287,105.6322,0.1448,-0.5078,122.8719,1.8138,-0.0012,0.0,0.0,0.0,-0.0003,-14.1974,0.5184,0.509,-0.6946,0.0,0.3496,-0.0002,2019-01-11T09:43:00,257.23
SPY,20190111,256.0,CALL,2019-01-11T09:44:00,1.69,1.74,0.7168,-1.5017,2.3292,0.1307,-0.1319,107.7963,0.1472,-0.572,132.6257,2.2575,-0.0014,0.0,0.0,0.0,-0.0002,-18.0917,0.5734,0.5644,-0.7137,0.0,0.3339,0.0005,2019-01-11T09:44:00,257.3
SPY,20190111,256.0,CALL,2019-01-11T09:45:00,1.74,1.8,0.725,-1.5003,2.2938,0.1318,-0.1331,105.454,0.1436,-0.5813,136.7808,2.3892,-0.0015,0.0,0.0,0.0,-0.0002,-18.7263,0.5977,0.5887,-0.7219,0.0,0.3378,-0.0003,2019-01-11T09:45:00,257.37
SPY,20190111,256.0,CALL,2019-01-11T09:46:00,1.84,1.91,0.7527,-1.3917,2.1702,0.1366,-0.1379,103.7069,0.1393,-0.6453,148.8241,3.0286,-0.0017,0.0,0.0,0.0,-0.0002,-23.3014,0.6831,0.6743,-0.7499,0.0,0.33,-0.0004,2019-01-11T09:46:00,257.53
SPY,20190111,256.0,CALL,2019-01-11T09:47:00,1.96,2.0,0.7668,-1.3746,2.0999,0.1388,-0.1402,99.8182,0.1326,-0.6553,154.3005,3.2777,-0.0017,0.0,0.0,0.0,-0.0002,-24.1565,0.7286,0.7196,-0.7641,0.0,0.3359,-0.0002,2019-01-11T09:47:00,257.66
SPY,20190111,256.0,CALL,2019-01-11T09:48:00,1.87,1.92,0.7574,-1.3814,2.1423,0.1367,-0.138,103.2267,0.1382,-0.6529,151.4105,3.1238,-0.0017,0.0,0.0,0.0,-0.0002,-23.8385,0.6981,0.6893,-0.7546,0.0,0.33,0.0,2019-01-11T09:48:00,257.56
SPY,20190111,256.0,CALL,2019-01-11T09:49:00,1.84,1.87,0.7475,-1.4249,2.1853,0.1345,-0.1358,104.0369,0.1402,-0.631,147.9857,2.8781,-0.0016,0.0,0.0,0.0,-0.0002,-22.1399,0.6666,0.6578,-0.7446,0.0,0.333,0.0,2019-01-11T09:49:00,257.5
SPY,20190111,256.0,CALL,2019-01-11T09:50:00,1.83,1.89,0.7591,-1.3556,2.1284,0.1363,-0.1376,105.0895,0.1406,-0.6676,152.8655,3.2091,-0.0018,0.0,0.0,0.0,-0.0002,-24.8574,0.7034,0.6948,-0.7564,0.0,0.3242,0.0001,2019-01-11T09:50:00,257.54
SPY,20190111,256.0,CALL,2019-01-11T09:51:00,1.69,1.74,0.7238,-1.4803,2.2796,0.1295,-0.1307,108.9808,0.1485,-0.5931,138.5257,2.4038,-0.0015,0.0,0.0,0.0,-0.0002,-19.3144,0.5943,0.5856,-0.7209,0.0,0.33,-0.0004,2019-01-11T09:51:00,257.32
SPY,20190111,256.0,CALL,2019-01-11T09:52:00,1.67,1.71,0.7153,-1.5258,2.3099,0.1276,-0.1288,108.8673,0.1487,-0.5674,134.8179,2.1983,-0.0014,0.0,0.0,0.0,-0.0002,-17.5985,0.569,0.5601,-0.7123,0.0,0.3349,0.0003,2019-01-11T09:52:00,257.28
SPY,20190111,256.0,CALL,2019-01-11T09:53:00,1.6,1.66,0.7072,-1.5296,2.3368,0.1258,-0.127,111.5593,0.1528,-0.5572,131.161,2.0654,-0.0013,0.0,0.0,0.0,-0.0002,-16.8933,0.5453,0.5365,-0.7042,0.0,0.331,0.0003,2019-01-11T09:53:00,257.21
SPY,20190111,256.0,CALL,2019-01-11T09:54:00,1.63,1.68,0.7088,-1.5412,2.3276,0.1258,-0.1269,110.4797,0.1512,-0.5558,132.3558,2.0757,-0.0013,0.0,0.0,0.0,-0.0002,-16.7956,0.5501,0.5413,-0.7058,0.0,0.3339,0.0003,2019-01-11T09:54:00,257.23
SPY,20190111,256.0,CALL,2019-01-11T09:55:00,1.6,1.65,0.7099,-1.5093,2.3203,0.1256,-0.1268,112.7608,0.1543,-0.5698,133.2755,2.1368,-0.0014,0.0,0.0,0.0,-0.0002,-17.6292,0.5532,0.5445,-0.7069,0.0,0.3271,-0.0003,2019-01-11T09:55:00,257.21
SPY,20190111,256.0,CALL,2019-01-11T09:56:00,1.49,1.53,0.6844,-1.5722,2.4047,0.1208,-0.1218,116.593,0.1601,-0.5109,120.0549,1.66,-0.0012,0.0,0.0,0.0,-0.0002,-14.0332,0.4802,0.4716,-0.6813,0.0,0.3281,-0.0006,2019-01-11T09:56:00,257.05
SPY,20190111,256.0,CALL,2019-01-11T09:57:00,1.59,1.65,0.7098,-1.518,2.3141,0.1249,-0.1261,112.7422,0.1543,-0.568,133.9908,2.1237,-0.0014,0.0,0.0,0.0,-0.0002,-17.4698,0.553,0.5444,-0.7069,0.0,0.3281,-0.0002,2019-01-11T09:57:00,257.21
SPY,20190111,256.0,CALL,2019-01-11T09:58:00,1.62,1.67,0.718,-1.487,2.2803,0.126,-0.1272,112.6046,0.1538,-0.5904,138.4304,2.2997,-0.0015,0.0,0.0,0.0,-0.0002,-18.8978,0.5769,0.5684,-0.7151,0.0,0.3251,0.0002,2019-01-11T09:58:00,257.25
SPY,20190111,256.0,CALL,2019-01-11T09:59:00,1.72,1.78,0.7442,-1.4069,2.1695,0.1303,-0.1315,109.4864,0.1479,-0.6467,150.8092,2.8644,-0.0017,0.0,0.0,0.0,-0.0002,-22.8847,0.6565,0.648,-0.7415,0.0,0.3222,-0.0001,2019-01-11T09:59:00,257.41
SPY,20190111,256.0,CALL,2019-01-11T10:00:00,1.84,1.88,0.7555,-1.4181,2.1163,0.1319,-0.1332,104.622,0.1403,-0.6461,155.7533,3.0136,-0.0017,0.0,0.0,0.0,-0.0002,-22.9395,0.6919,0.6832,-0.7527,0.0,0.332,-0.0001,2019-01-11T10:00:00,257.53
SPY,20190111,256.0,CALL,2019-01-11T10:01:00,1.82,1.89,0.7623,-1.366,2.081,0.1328,-0.1341,106.134,0.1416,-0.6727,158.8011,3.2332,-0.0018,0.0,0.0,0.0,-0.0002,-24.8953,0.7139,0.7055,-0.7597,0.0,0.3242,0.0,2019-01-11T10:01:00,257.54
SPY,20190111,256.0,CALL,2019-01-11T10:02:00,1.81,1.84,0.7563,-1.3904,2.1064,0.1314,-0.1326,106.9683,0.1434,-0.6612,156.9673,3.0865,-0.0017,0.0,0.0,0.0,-0.0002,-23.9528,0.6945,0.686,-0.7536,0.0,0.3251,0.0003,2019-01-11T10:02:00,257.5
SPY,20190111,256.0,CALL,2019-01-11T10:03:00,1.94,1.98,0.781,-1.3177,1.9831,0.1353,-0.1366,102.6741,0.1348,-0.6945,165.9277,3.6178,-0.0018,0.0,0.0,0.0,-0.0002,-26.677,0.7756,0.7671,-0.7784,0.0,0.3261,0.0,2019-01-11T10:03:00,257.68
SPY,20190111,256.0,CALL,2019-01-11T10:04:00,1.98,2.03,0.7962,-1.236,1.8989,0.1376,-0.139,102.6562,0.1325,-0.7291,170.5473,4.0519,-0.002,0.0,0.0,0.0,-0.0002,-29.5376,0.8283,0.82,-0.7939,0.0,0.3183,-0.0003,2019-01-11T10:04:00,257.75
SPY,20190111,256.0,CALL,2019-01-11T10:05:00,1.94,2.0,0.7898,-1.2678,1.9311,0.1361,-0.1374,103.3022,0.1344,-0.7179,169.3964,3.8747,-0.0019,0.0,0.0,0.0,-0.0002,-28.5171,0.8058,0.7975,-0.7874,0.0,0.3203,0.0002,2019-01-11T10:05:00,257.71
